Gender,YOB,Status,Type,Brand,Model,OS,Vendor,Week,Revenue
MALE,1993,ACTIVE,Prepaid,XIAOMI,REDMI NOTE 4X (2016101),Android,Google,34,11.02
MALE,1993,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google,34,11.18
MALE,1992,ACTIVE,Prepaid,MICROMAX,Q354,Android,Google,34,11.27
MALE,1992,SUSPEND,Prepaid,NOKIA,230 DUAL SIM (RM-1172),Series30,Symbian,34,11.36
MALE,1982,ACTIVE,Prepaid,NOKIA,1202,Symbian OS,Symbian,34,11.45
MALE,1970,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 DUOS (SM-J200F DS),Android,Google,34,12.02
MALE,1983,ACTIVE,Prepaid,SYMPHONY,P6,Android,Google,34,12.05
MALE,1972,ACTIVE,Prepaid,KINGSTAR,"KS-M1,KS-M2,KS-M3,KS-M5,KS-M7",Proprietary OS,Proprietary OS,34,12.09
MALE,1972,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 (SM-J110HDS),Android,Google,34,12.09
MALE,1994,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 (SM-J100H DS),Android,Google,34,12.21
FEMALE,1994,ACTIVE,Prepaid,XIAOMI,REDMI 5 (MDG1),Android,Google,34,12.30
MALE,1947,ACTIVE,Prepaid,NOKIA,"105, 1050 (RM-908)",Series30,Symbian,34,12.44
FEMALE,1971,ACTIVE,Prepaid,KINGSTAR,"KS-M1,KS-M2,KS-M3,KS-M5,KS-M7",Proprietary OS,Proprietary OS,34,12.48
MALE,1984,ACTIVE,Prepaid,QPHONE,"Q10,Q20,Q30,Q40,Q50",Proprietary OS,Proprietary OS,34,12.71
MALE,1989,ACTIVE,Prepaid,WALTON,PRIMO N3,Android,Google,34,13.03
MALE,1982,ACTIVE,Prepaid,HUAWEI,Y5II (CUN-L03),Android,Google,34,13.31
MALE,1996,ACTIVE,Prepaid,WALTON,"PRIMO G5, HM, E4, F5, H4",Android,Google,34,13.33
MALE,1968,ACTIVE,Prepaid,KINGSTAR,"KS-B20,KS-B21,KS-B23,KS-B24,KS-B25",Proprietary OS,Proprietary OS,34,13.38
MALE,1995,ACTIVE,Prepaid,ITEL,P32,Android,Google,34,13.45
MALE,1996,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google,34,13.65
MALE,1997,ACTIVE,Prepaid,ITEL,S11,Android,Google,34,13.87
MALE,1989,ACTIVE,Prepaid,HTC,DESIRE 526G PLUS DUAL SIM (0PL4100),Android,Google,34,13.88
MALE,1991,ACTIVE,Prepaid,LAVA,IRIS 505,Android,Google,34,14.14
MALE,1968,ACTIVE,Prepaid,VIDEOCON,V.STYLE CURVE,SPREADTRUM OS,SPREADTRUM,34,14.29
MALE,1981,ACTIVE,Prepaid,WALTON,PRIMO NF2,Android,Google,34,14.35
MALE,1984,ACTIVE,Prepaid,QUECTEL WIRELESS,"M26,M35,M50,M72,GC65",Proprietary OS,Proprietary OS,34,14.42
MALE,1997,ACTIVE,Prepaid,SYMPHONY,V100,Android,Google,34,14.61
MALE,1958,ACTIVE,Prepaid,ITEL,S11,Android,Google,34,14.92
FEMALE,1981,ACTIVE,Prepaid,SYMPHONY,V110,Android,Google,34,14.94
MALE,1993,ACTIVE,Prepaid,SB TEL,"BL60, D54I",Proprietary OS,Proprietary OS,34,14.99
MALE,1986,ACTIVE,Prepaid,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung,34,15.84
MALE,1975,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 (SM-J100H),Android,Google,34,16.10
MALE,1977,ACTIVE,Prepaid,SYMPHONY,V28,Android,Google,34,16.66
MALE,1989,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 DUOS (SM-J200G DD),Android,Google,34,16.73
MALE,1972,ACTIVE,Prepaid,SYMPHONY,P7,Android,Google,34,16.89
MALE,1986,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 (SM-J120H DS),Android,Google,34,17.03
MALE,1981,ACTIVE,Prepaid,WALTON,PRIMO HM4 PLUS,Android,Google,34,17.07
MALE,1991,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google,34,17.19
FEMALE,1975,ACTIVE,Prepaid,LG,NEXUS 4 E960,Android,Google,34,17.56
MALE,1990,ACTIVE,Prepaid,HUAWEI,ASCEND Y600-U20,Android,Google,34,17.58
MALE,1962,ACTIVE,Prepaid,XIAOMI,MI A1 (MDI2),Android,Google,34,17.94
MALE,1984,ACTIVE,Prepaid,SAMSUNG,GALAXY J7 PRIME (SM-G610F DS),Android,Google,34,17.99
MALE,1986,ACTIVE,Prepaid,APPLE,IPHONE 4S (A1387),iOS,Apple,34,18.14
MALE,1996,ACTIVE,Prepaid,SB TEL,"SYMPHONY B12, D115",Proprietary OS,Proprietary OS,34,18.58
MALE,1957,ACTIVE,Prepaid,FIVE STAR,"RX-1,RX-2,RX-3,RX-4,RX-5",Proprietary OS,Proprietary OS,34,18.95
MALE,1989,ACTIVE,Prepaid,SYMPHONY,"W5, W100, B4I, B4",Android,Google,34,18.98
MALE,1980,ACTIVE,Prepaid,SAMSUNG,METRO (SM-B313ED),Samsung OS,Samsung,34,19.04
MALE,1982,ACTIVE,Prepaid,ITEL,IT5600,Proprietary OS,Proprietary OS,34,19.61
MALE,1958,ACTIVE,Prepaid,HUAWEI,Y5 (2017),Android,Google,34,19.66
MALE,1987,ACTIVE,Prepaid,SYMPHONY,V110,Android,Google,34,20.32
MALE,1971,ACTIVE,Prepaid,HUAWEI,Y3 (CRO-U00),Android,Google,34,20.37
MALE,1994,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 ACE DUOS (SM-J111F DS),Android,Google,34,20.61
MALE,1968,ACTIVE,Prepaid,SAMSUNG,GALAXY STAR PRO DUOS (GT-S7262),Android,Google,34,20.84
MALE,1989,ACTIVE,Prepaid,LG,F580L GENTLE LTE,Android,Google,34,21.44
MALE,1969,ACTIVE,Prepaid,SYMPHONY,"V50, H150, V80, B13, M1",Android,Google,34,21.74
MALE,1997,ACTIVE,Prepaid,SYMPHONY,I50,Android,Google,34,21.78
MALE,1992,ACTIVE,Prepaid,KINGSTAR,"KS-M1,KS-M2,KS-M3,KS-M5,KS-M7",Proprietary OS,Proprietary OS,34,22.77
FEMALE,1986,ACTIVE,Prepaid,OPPO,MIRROR 5 LITE (A33W),Android,Google,34,23.49
MALE,1989,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google,34,23.65
MALE,1962,ACTIVE,Prepaid,LENOVO,VIBE P1M DUAL SIM TD-LTE,Android,Google,34,25.80
MALE,1964,ACTIVE,Prepaid,HUAWEI,Y6II (CAM-L21),Android,Google,35,0.54
FEMALE,1969,ACTIVE,Prepaid,SYMPHONY,V52,Android,Google,35,1.13
MALE,1981,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google,35,1.41
FEMALE,1993,ACTIVE,Prepaid,SAMSUNG,GALAXY CORE II DUOS (SM-G355H),Android,Google,35,1.88
MALE,1958,ACTIVE,Prepaid,SB TEL,"SYMPHONY B12, D115",Proprietary OS,Proprietary OS,35,2.02
FEMALE,1974,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME VE DUOS LTE (SM-G531H DD),Android,Google,35,2.12
MALE,1937,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME (SM-G530H),Android,Google,35,2.37
MALE,1985,ACTIVE,Prepaid,SAMSUNG,GT-I8262 GALAXY DUOS,Android,Google,35,2.61
MALE,1985,ACTIVE,Prepaid,WINMAX,"BD15,BD25,BD35,BD45",Symbian OS,Symbian,35,2.80
FEMALE,1981,ACTIVE,Prepaid,SYMPHONY,V100,Android,Google,35,2.95
FEMALE,1985,ACTIVE,Prepaid,NOKIA,"1280, 1282",Symbian OS,Symbian,35,3.19
MALE,1991,ACTIVE,Prepaid,SAMSUNG,GALAXY S III NEO (GT-I9301I),Android,Google,35,3.32
MALE,1970,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google,35,3.38
FEMALE,1953,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 MINI PRIME (SM-J106F DS),Android,Google,35,3.65
MALE,1985,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google,35,3.68
MALE,1979,ACTIVE,Prepaid,HUAWEI,Y9 2018 (FLA-LX2),Android,Google,35,3.74
MALE,1986,ACTIVE,Prepaid,SAMSUNG,GALAXY A5 DUOS LTE-A (SM-A500F DS),Android,Google,35,3.89
MALE,1994,ACTIVE,Prepaid,LEAGOO,"S553,ELITE 3,ELITE3I,ELITE 3M,ELITE 3S",Android,Google,35,3.96
MALE,1983,ACTIVE,Prepaid,OCTENN,T3240,Proprietary OS,Proprietary OS,35,4.18
MALE,1987,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google,35,4.24
MALE,1987,SUSPEND,Prepaid,SAMSUNG,GALAXY J1 (SM-J110HDD),Android,Google,35,4.32
MALE,1990,ACTIVE,Prepaid,SAMSUNG,GALAXY TREND II (SM-G318HZDS),Android,Google,35,4.62
MALE,1983,ACTIVE,Prepaid,SAMSUNG,GALAXY J5 DUOS (SM-J500H DD),Android,Google,35,5.19
MALE,1976,ACTIVE,Prepaid,OPPO,F1s (A1601),Android,Google,35,5.31
MALE,1985,ACTIVE,Prepaid,ITEL,S11,Android,Google,35,5.35
MALE,1997,ACTIVE,Prepaid,OPPO,CPH1729,Android,Google,35,5.66
MALE,1970,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 (SM-J100F),Android,Google,35,5.83
MALE,1983,ACTIVE,Prepaid,SYMPHONY,"V50, H150, V80, B13, M1",Android,Google,35,5.85
MALE,1985,ACTIVE,Prepaid,ITEL,IT5600,Proprietary OS,Proprietary OS,35,6.28
MALE,1949,ACTIVE,Prepaid,APPLE,IPHONE 7 (A1660),iOS,Apple,35,6.46
MALE,1949,SUSPEND,Prepaid,INTEX,NANO 2S,Proprietary OS,Proprietary OS,35,6.61
MALE,1971,ACTIVE,Prepaid,ZTE,MF190,Proprietary OS,Proprietary OS,35,6.72
MALE,1984,ACTIVE,Prepaid,SYMPHONY,V75,Android,Google,35,6.78
MALE,1995,ACTIVE,Prepaid,WINMAX,"TIGER X6,TIGER X7,TIGER X8,TIGER X9",Android,Google,35,6.88
MALE,1978,ACTIVE,Prepaid,WINSTAR,MOBILE PHONE DISCOVERY-6,Android,Google,35,7.04
MALE,1988,ACTIVE,Prepaid,ASUS,ZENFONE 3 MAX (ZC553KL),Android,Google,35,7.59
MALE,1992,ACTIVE,Prepaid,HUAWEI,P8 STANDARD EDITION DUAL SIM TD-LTE (GRA-CL00),Android,Google,35,7.64
MALE,1967,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 PRIME DUOS (SM-G532G DS),Android,Google,35,7.93
FEMALE,1963,ACTIVE,Prepaid,WALTON,PRIMO NH2 LITE,Android,Google,35,8.04
MALE,1994,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google,35,8.15
MALE,1993,ACTIVE,Prepaid,SYMPHONY,V28,Android,Google,35,8.25
MALE,1969,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND (GT-I9060I DS),Android,Google,35,8.34
MALE,1985,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND II DUOS (SM-G7102),Android,Google,35,8.51
MALE,1984,ACTIVE,Prepaid,SAMSUNG,GALAXY CORE PRIME VALUE EDITION LTE (SM-G361F),Android,Google,35,8.60
FEMALE,1952,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google,35,9.12
MALE,1972,ACTIVE,Prepaid,WINSTAR,"W2000,W3000,W4000,W5000,W6000",Proprietary OS,Proprietary OS,35,9.21
MALE,1988,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 (SM-J110HDD),Android,Google,35,9.26
MALE,1988,ACTIVE,Prepaid,LAVA,IRIS 605,Android,Google,35,9.35
MALE,1989,ACTIVE,Prepaid,SYMPHONY,V32,Android,Google,35,9.46
MALE,1973,ACTIVE,Prepaid,OPPO,F1s (A1601),Android,Google,35,9.85
MALE,1976,ACTIVE,Prepaid,SAMSUNG,GALAXY S DUOS II (GT-S7582),Android,Google,35,9.90
MALE,1980,ACTIVE,Prepaid,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung,35,10.07
MALE,1992,ACTIVE,Prepaid,STRAWBERRY,"DAISY, SUGAR, SB211, SAVOR,SCENT",Proprietary OS,Proprietary OS,35,10.26
MALE,1993,ACTIVE,Prepaid,NOKIA,E72-1,Series60,Symbian,35,10.38
MALE,1982,ACTIVE,Prepaid,WALTON DIGI-TECH,PRIMO GF7,Android,Google,35,10.67
FEMALE,1979,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME VE DUOS (SM-G531HDS),Android,Google,35,11.01
MALE,1982,ACTIVE,Prepaid,NOKIA,6300,Symbian OS,Symbian,35,11.18
MALE,1984,ACTIVE,Prepaid,ITEL,P11,Android,Google,35,11.44
FEMALE,1963,ACTIVE,Prepaid,HUAWEI,Y5 PRIME 2018 (DRA-LX2),Android,Google,35,11.61
MALE,1989,ACTIVE,Prepaid,LENOVO,LENOVO A5600,Android,Google,35,12.00
MALE,1992,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 2016 (SM-J210F),Android,Google,35,12.12
MALE,1990,ACTIVE,Prepaid,SYMPHONY,V32,Android,Google,35,12.19
MALE,1985,ACTIVE,Prepaid,XIAOMI,REDMI NOTE 5A (MDG6),Android,Google,35,12.26
MALE,1990,ACTIVE,Prepaid,ZTE,MF193,Proprietary OS,Proprietary OS,35,12.52
FEMALE,1983,ACTIVE,Prepaid,OPPO,A37 (A37FW),Android,Google,35,12.83
MALE,1989,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 (SM-J100H DS),Android,Google,35,13.13
MALE,1978,ACTIVE,Prepaid,SYMPHONY,"D52I, D27, W21",Proprietary OS,Proprietary OS,35,13.29
MALE,1983,ACTIVE,Prepaid,FIVE STAR,"A101,A102,A103,A104,A105",Proprietary OS,Proprietary OS,35,13.80
MALE,1994,ACTIVE,Prepaid,SAMSUNG,GALAXY J7 DUOS LTE (SM-J700FDD),Android,Google,35,13.91
MALE,1984,ACTIVE,Prepaid,OPPO,A1603,Android,Google,35,14.21
MALE,1992,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 ACE DUOS (SM-J111F DS),Android,Google,35,14.50
MALE,1990,ACTIVE,Prepaid,XIAOMI,REDMI 5 PLUS,Android,Google,35,14.83
MALE,1979,ACTIVE,Prepaid,SAMSUNG,GALAXY J7 PRIME (SM-G610F DS),Android,Google,35,14.96
MALE,1989,ACTIVE,Prepaid,ASUS,ZENFONE 2 LASER DUAL SIM LTE (ZE500KL),Android,Google,35,15.06
MALE,1994,ACTIVE,Prepaid,LENOVO,IDEATAB A1000,Android,Google,35,15.27
MALE,1995,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND (GT-I9060I DS),Android,Google,35,15.43
MALE,1992,ACTIVE,Prepaid,WALTON,PRIMO E8,Android,Google,35,15.72
MALE,1967,ACTIVE,Prepaid,SYMPHONY,"W15I, W31, D32I",Android,Google,35,16.02
MALE,1999,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google,35,16.29
MALE,1986,ACTIVE,Prepaid,HUAWEI,Y3II (LUA-L03),Android,Google,35,16.30
MALE,1976,ACTIVE,Prepaid,SYMPHONY,H300,Android,Google,35,16.61
MALE,1993,ACTIVE,Prepaid,SYMPHONY,V52,Android,Google,35,16.65
FEMALE,1987,ACTIVE,Prepaid,SAMSUNG,GALAXY J7 DUOS LTE (SM-J710F DS),Android,Google,35,16.75
MALE,1987,ACTIVE,Prepaid,NOKIA,7610,Series60,Symbian,35,16.76
MALE,1988,ACTIVE,Prepaid,SAMSUNG,GALAXY NOTE III NEO (SM-N750),Android,Google,35,16.78
MALE,1982,ACTIVE,Prepaid,WALTON,"OLVIO ML4, L16, ML5, MM11, MM12",Proprietary OS,Proprietary OS,35,16.84
MALE,1986,ACTIVE,Prepaid,HTC,DESIRE DUAL SIM (728G),Android,Google,35,16.86
MALE,1953,ACTIVE,Prepaid,NOKIA,"112, 1120",Series40,Symbian,35,17.06
MALE,1993,ACTIVE,Prepaid,KINGSTAR,"KS-M1,KS-M2,KS-M3,KS-M5,KS-M7",Proprietary OS,Proprietary OS,35,17.14
FEMALE,1990,ACTIVE,Prepaid,WINMAX,"WX14,WX15,WX16,WX17",Proprietary OS,Proprietary OS,35,17.84
MALE,1996,ACTIVE,Prepaid,OPPO,JOY 3 (A11W),Android,Google,35,17.91
MALE,1973,ACTIVE,Prepaid,SYMPHONY,E58,Android,Google,35,18.36
MALE,1968,ACTIVE,Prepaid,SYMPHONY,ROAR E79,Android,Google,35,18.60
MALE,1987,ACTIVE,Prepaid,SAMSUNG,GALAXY S DUOS II (GT-S7582),Android,Google,35,18.62
MALE,1992,ACTIVE,Prepaid,KINGSTAR,"KS-M1,KS-M2,KS-M3,KS-M5,KS-M7",Proprietary OS,Proprietary OS,35,18.74
MALE,1965,ACTIVE,Prepaid,SAMSUNG,GALAXY J7 (SM-J701F DS),Android,Google,35,18.78
MALE,1983,ACTIVE,Prepaid,ITEL,S11 PLUS,Android,Google,35,18.78
FEMALE,1983,ACTIVE,Prepaid,SYMPHONY,V32,Android,Google,35,19.04
MALE,1994,ACTIVE,Prepaid,LAVA,IRIS 50,Android,Google,35,19.10
MALE,1965,ACTIVE,Prepaid,SAMSUNG,GALAXY S DUOS II (GT-S7582),Android,Google,35,19.39
MALE,1940,ACTIVE,Prepaid,SAMSUNG,GALAXY GRAND PRIME DUOS (SM-G532F DS),Android,Google,35,19.57
MALE,1994,ACTIVE,Prepaid,HUAWEI,Y3II (LUA-L03),Android,Google,35,19.73
MALE,1962,ACTIVE,Prepaid,HUAWEI,Y9 2018 (FLA-LX2),Android,Google,35,19.98
FEMALE,1991,ACTIVE,Prepaid,SAMSUNG,GURU MUSIC II (SM-B310E),Samsung OS,Samsung,35,20.01
MALE,1979,ACTIVE,Prepaid,LAVA,IRIS 505,Android,Google,35,20.16
MALE,1986,ACTIVE,Prepaid,WESTERN,"D15,D16,D17,D18",Symbian OS,Symbian,35,20.25
MALE,1983,ACTIVE,Prepaid,APPLE,IPHONE 4S (A1387),iOS,Apple,35,20.30
MALE,1997,ACTIVE,Prepaid,SAMSUNG,GALAXY ON5 (SM-G5500),Android,Google,35,20.32
MALE,1984,ACTIVE,Prepaid,HUAWEI,Y5 2017 (MYA-L22),Android,Google,35,20.40
MALE,1979,ACTIVE,Prepaid,SAMSUNG,GALAXY J2 (SM-J200H),Android,Google,35,20.55
FEMALE,1957,ACTIVE,Prepaid,SYMPHONY,"L25, FT42, W130, W69",Proprietary OS,Proprietary OS,35,20.79
MALE,1982,ACTIVE,Prepaid,KINGSTAR,"KS-M1,KS-M2,KS-M3,KS-M5,KS-M7",Proprietary OS,Proprietary OS,35,21.21
MALE,1994,ACTIVE,Prepaid,SAMSUNG,GALAXY J1 ACE (SM-J106H DS),Android,Google,35,21.29
FEMALE,1985,ACTIVE,Prepaid,SYMPHONY,V110,Android,Google,35,21.34
FEMALE,1975,ACTIVE,Prepaid,OPPO,A37 (A37F),Android,Google,35,21.48
MALE,1978,ACTIVE,Prepaid,LAVA,IRIS 50,Android,Google,35,21.98
